OTU	NTC	ad1-018	ad1-021	ad1-022	ad1-028	ad1-030	ad1-031	ad1-038	ad1-040	ad1-041	ad2-001	ad2-003	ad2-005	ad2-006	ad2-007	ad2-008	ad2-009	ad2-010	ad2-011	ad2-012	ad2-013	ad2-014	ad2-015	ad2-016	ad2-018	ad2-019	ad2-021	ad2-022	ad2-023	ad2-025	ad2-029	ad2-030	ad2-031	ad2-032	ad2-034	ad2-035	ad2-036	ad2-038	ad2-039	ad2-040	ad2-043	ad2-045	ad2-047	ad3-001	ad3-003	ad3-004	ad3-008	ad3-015	ad3-018	ad3-029	ad3-033
OTU_250	0	0	0	2	0	0	19	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	8	0	2	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0
OTU_251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	35
OTU_252	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	1	5	0	0	0	0	7	0	0	0	0	6	0	0	0	72
OTU_253	0	0	0	0	0	5	0	0	0	22	13	3	0	0	3	1	0	1	0	0	0	0	4	3	0	0	0	0	5	1	0	0	0	0	0	0	7	3	0	0	18	4	0	0	3	0	6	0	0	0	0
OTU_254	0	0	0	0	3	0	0	0	0	0	5	4	0	0	0	4	0	0	0	0	0	10	0	0	11	8	0	0	0	1	0	7	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	44	0	0
OTU_255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0
OTU_257	0	2	6	0	0	0	0	3	4	0	0	0	1	0	0	11	7	3	0	3	1	6	0	0	0	0	6	0	3	0	0	3	3	1	4	1	0	0	1	0	0	1	5	0	0	4	3	2	1	0	11
OTU_258	0	0	0	0	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	47	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_259	0	0	5	0	0	2	0	0	0	1	1	0	2	0	0	6	7	1	2	13	0	4	0	0	0	0	1	8	0	1	0	1	8	1	0	3	0	0	3	1	3	0	12	0	0	4	5	0	0	0	0
OTU_260	0	2	0	0	4	32	0	0	0	8	0	0	0	0	0	16	0	0	0	0	0	6	3	3	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	13	0	0	2	0	0	0	0	0	0
OTU_261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
OTU_262	0	0	0	1	78	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	4	0	0	3	0	0	0	0	0	0
OTU_263	0	0	0	14	8	0	0	0	0	0	0	1	0	0	0	0	0	0	3	7	0	0	1	0	0	0	0	2	0	0	0	1	0	33	0	0	0	0	0	5	0	15	0	0	0	1	1	0	1	0	0
OTU_264	0	7	3	1	0	0	1	1	8	2	0	0	0	0	0	3	2	4	2	4	3	6	1	0	0	0	1	3	3	0	0	3	3	1	4	1	1	0	1	1	0	0	1	0	0	2	2	3	2	8	4
OTU_265	0	0	0	1	0	9	0	0	0	0	5	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	8	1	3	1	10	0	21	0	0	1	5	2	0	0	0	0
OTU_266	0	0	0	0	0	0	0	0	0	0	58	0	2	0	0	0	0	15	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0
OTU_267	0	0	0	0	0	0	0	0	0	0	0	37	0	0	8	9	0	0	0	0	0	0	6	0	0	27	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_268	0	2	1	0	0	1	0	1	6	0	0	0	1	0	0	6	5	2	0	1	3	4	3	0	0	0	2	0	1	1	0	3	6	2	4	0	4	0	4	0	0	0	2	0	0	3	4	0	1	7	10
OTU_269	0	7	4	1	1	0	2	0	2	3	0	0	0	0	0	7	2	0	0	3	4	4	1	0	0	0	1	3	1	0	0	2	4	1	1	1	8	0	2	0	0	0	3	0	0	3	2	3	5	1	8
OTU_270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0
OTU_271	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	15	16	0	0	2	0	3	1	0	3	0	0	0	0	0	15	0	0	5	9	2	10	0	0
OTU_272	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	22	0	0	11	0	0	0	0	0	0
OTU_274	0	0	0	1	5	4	0	0	0	4	9	0	1	5	2	2	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	2	0	0	0	1	6	0	0	0	23	0	4	2	9	0	0	2	0	0
OTU_275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0
OTU_276	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	8	8	6	7	13	3	0	0	3	1	0	0	0	0	0	0	6	0	2	0	14	0	0	6	0	0	0	0	0	0
OTU_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	60
OTU_278	0	0	0	2	6	26	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	2	0	0	22	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_279	0	0	0	7	2	2	0	0	0	0	13	2	0	0	1	0	0	0	3	0	0	0	0	0	9	2	3	0	7	2	1	17	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	6	0	0
OTU_280	0	0	0	0	1	3	0	0	0	0	0	0	10	0	1	9	0	0	0	0	0	0	0	0	33	15	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0
OTU_281	0	0	0	4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	3	35	0	0	0	0	0	0	0	0	0
OTU_282	0	0	0	0	1	30	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	5	0	27	0	0	0	0	1	0	0	0	0	0	1	0	3	0	1	0	0	0	0	1	0	6	0	3	0	0
OTU_283	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	6	0	0
OTU_284	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	54	0	16	0	0
OTU_285	0	0	0	0	0	1	0	0	30	2	0	0	0	0	0	0	0	2	0	0	6	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	17
OTU_286	0	3	1	0	1	0	0	0	7	0	0	0	1	0	0	13	3	0	0	1	0	0	1	0	0	0	3	7	4	1	0	5	2	1	0	0	0	0	0	0	0	1	2	1	0	13	1	5	0	0	0
OTU_287	0	0	0	0	5	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	4	5	0	0	6	0	7	0	0	0	0
OTU_288	0	1	1	0	0	1	0	1	3	1	0	0	0	0	0	6	1	2	0	7	4	1	0	0	0	0	1	3	2	0	0	3	3	0	2	1	2	0	0	0	0	2	4	0	0	9	2	1	0	0	11
OTU_289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75
OTU_290	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	62	0	0
OTU_291	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0
OTU_292	0	0	0	0	2	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	5	0	0	0	0	4	0	5	0	1	0	0	4	3	0	0	1	0	28	0	0	0	0
OTU_293	0	0	0	0	0	0	0	0	6	3	1	0	1	0	0	0	6	0	0	15	0	0	0	0	0	0	0	4	5	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	1	0	0	25	0	0	0
OTU_294	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	62	0
OTU_295	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_296	0	7	2	0	0	0	0	0	1	0	4	0	1	0	0	3	2	0	0	3	2	3	1	0	0	1	1	5	4	0	0	2	0	1	3	2	1	0	1	0	0	0	0	0	0	2	1	5	1	8	4
OTU_297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU_298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14
OTU_299	0	0	3	0	0	12	0	0	0	0	0	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	4	0	2	2	0	0	0	4	5	0	0	21	0	0	0	0	0	0
OTU_300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_301	0	4	2	0	0	0	0	0	3	1	0	0	6	0	0	2	8	0	0	1	1	0	0	0	0	0	1	2	1	0	0	0	4	1	2	0	1	0	1	0	0	1	0	0	0	2	1	8	1	2	14
OTU_302	0	0	0	0	0	30	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	7	2	0	0	0	0	0
OTU_303	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
OTU_304	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	1	0	0
OTU_305	0	0	2	0	0	0	1	0	0	0	1	0	4	2	0	23	0	0	0	11	0	1	0	0	0	0	2	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU_306	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	2	23	0	1	0	1	1	0	0	0	1	0	0	1	1	0	3	0	1
OTU_307	0	2	2	0	0	0	1	1	0	0	0	0	2	0	0	3	0	0	0	5	1	15	0	0	0	0	2	0	1	0	0	1	2	0	2	2	1	0	1	1	0	0	0	0	0	0	3	1	1	5	10
OTU_308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_309	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	1	0	2	0	34	0	0
OTU_310	0	0	0	1	0	0	0	0	0	1	0	0	0	1	14	0	0	0	0	0	0	0	2	1	0	9	0	0	0	2	0	0	0	0	0	14	7	1	1	1	2	5	0	0	0	1	1	0	0	0	0
OTU_311	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	0	6	2	1	0	8	0	0	7	0	0	0	2	0	0
OTU_312	0	0	0	1	0	0	0	0	0	0	0	0	0	1	9	0	0	4	1	0	0	7	0	2	4	1	0	0	0	12	2	0	0	0	0	14	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_313	0	0	0	0	0	5	0	0	0	1	0	0	2	0	9	0	0	0	0	0	0	0	5	0	0	3	0	0	0	1	0	0	0	6	0	0	3	9	1	4	1	6	0	0	5	1	0	0	0	0	0
OTU_314	0	0	0	4	0	16	0	0	0	0	0	7	3	0	2	3	0	0	0	0	0	3	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	2	0	1	6	0	0	0	4	0	0	0	0	0	0
OTU_315	0	1	2	0	1	0	0	0	2	1	0	0	1	0	0	0	4	0	0	3	0	3	0	0	0	0	1	5	7	0	0	1	3	1	1	0	3	0	1	0	0	1	1	0	0	7	4	0	4	0	3
OTU_316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_317	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	6	0	0	0	0	0
OTU_318	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	1	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4	0	5	0	0	8
OTU_319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	2	1	0	2	1	2	30	0	0	0	0	0	3	1	0	0	0	0	3	0	2	0	0	0	2	1	1	0	1	3
OTU_321	0	0	0	0	6	4	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	4	3	0	0	0	0	7	0	2	0	12	2	0	0	0	5	0	0	0	1	4	0	0	3	0	0	0	0	0	0
OTU_322	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	9	25	0	2	3	1	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU_323	54	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	3	0	0	0	0	0	0	0	0	8	0	0	0	0	36	3	0	4
OTU_325	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0	6	0	1	0	5	0	0	1	0	0	0	1	21	7	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_326	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	22	0	0	0	0	0	0	5	4	0	0	0	1	0	0	5	0	0	0	1	0	3	1	0	0	0	0	0	0	0	11	0	0
OTU_327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
OTU_328	0	0	0	0	52	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_329	0	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	24	0	0
OTU_330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	3	0	3	0	34
OTU_331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	48	0
OTU_332	0	8	2	0	1	0	0	0	2	0	2	0	1	0	0	4	0	3	1	0	0	1	0	0	0	0	1	1	4	0	0	4	1	1	0	0	1	0	0	0	0	0	2	0	1	2	0	3	0	2	6
OTU_333	0	0	1	0	0	0	0	0	3	0	2	0	0	1	1	0	2	1	0	0	1	4	0	0	0	0	4	0	2	1	0	2	2	0	0	1	0	0	2	1	1	4	1	0	0	2	2	3	1	0	8
OTU_334	0	3	1	0	0	1	0	0	3	3	0	0	0	0	0	0	1	1	0	3	1	0	0	0	0	0	0	0	3	0	0	3	1	0	0	3	4	0	0	0	0	0	0	0	0	3	5	9	0	3	2
OTU_335	0	1	0	0	0	1	1	0	0	1	2	0	1	0	0	2	0	0	0	4	3	3	0	0	0	0	0	0	1	1	0	5	1	1	0	0	4	0	1	0	1	2	1	0	0	4	2	3	1	0	6
OTU_336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	27	0
OTU_338	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	5	3	0	2	0	5
OTU_339	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	5	0	4	0	0	0	0	0	2	0	0	0	0	0	0	12	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
OTU_340	0	0	0	1	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	2	0	2	0	2	10	13	0	0	0	0	2	0	0	0	0
OTU_341	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	11	0	0	0
OTU_342	0	0	0	1	3	0	0	0	0	0	3	3	0	2	1	7	0	0	0	0	0	0	5	0	11	1	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	41
OTU_344	0	0	1	0	0	0	0	0	2	2	2	0	1	0	0	3	4	1	0	1	2	1	0	0	0	0	0	4	1	0	0	1	0	4	1	1	3	0	0	0	0	1	0	0	0	6	0	0	0	1	6
OTU_345	0	1	0	0	1	2	0	0	1	1	0	0	0	0	0	9	3	3	0	4	0	0	0	0	1	0	3	0	4	0	0	3	0	0	0	2	2	0	0	1	0	0	1	0	0	1	0	1	2	0	3
OTU_346	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_347	0	0	2	0	0	0	0	0	2	0	0	1	2	0	2	6	2	1	0	0	2	5	0	0	0	0	0	1	0	0	0	4	3	0	3	1	1	0	0	0	0	0	2	0	0	1	2	0	1	1	4
OTU_348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
OTU_349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0
OTU_350	0	0	0	6	25	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	6	0	0	1	0	0	0	0	0	0
OTU_351	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	1	22	0	15	0	0
OTU_353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	0	0	0	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0
OTU_354	0	0	0	2	5	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0	0	5
OTU_355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	43	0
OTU_356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_357	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0
OTU_358	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
OTU_359	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	12	0	0
OTU_360	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	0	0	3	0	8	3	0	2	1	0	0	0	0	0	0	0	0	9	0	0
OTU_361	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	14	0	0	0	0	0	13	0	0	2	0	1	0	0	0	0	0	0	4	0	0	1	0	1
OTU_362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	3
OTU_363	0	1	0	0	1	0	0	0	5	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	9	0	0
OTU_364	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	13	0	0	1	0	0	0	0	1	0	3	0	0	5	0	5	0	0
OTU_365	0	0	2	1	0	0	0	1	1	3	0	0	0	0	0	3	3	1	0	2	4	5	0	0	0	0	1	0	2	0	0	2	1	1	0	1	0	0	2	0	0	1	0	0	0	1	1	3	0	0	3
OTU_366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	8	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_367	0	0	0	1	0	5	0	0	0	0	0	0	0	3	16	0	0	5	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
OTU_368	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_369	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	7	0	0	4	4	0	1	0	0	0	0	7	3	1	0	1	1	1	0	2	7	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU_370	0	0	0	0	0	0	0	2	0	1	0	0	4	0	0	8	0	6	0	0	5	2	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0
OTU_371	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
OTU_372	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	3	0	0
OTU_374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_375	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	2	0	4	1	0	0	0	1	4	0	0	6	0	0	0	0	3	3	0	4	2	0	0	0	0	0	3	0	1
